nohup: ignoring input
Parameter Count: 5257536
Training with 4848 image pairs
[ 15500,  0.0003559]     0.9789,     0.9992,     1.0000,     0.2545, 
[ 15600,  0.0003554]     0.9796,     0.9992,     0.9999,     0.2418, 
[ 15700,  0.0003550]     0.9807,     0.9993,     1.0000,     0.2388, 
[ 15800,  0.0003546]     0.9782,     0.9991,     0.9999,     0.2444, 
[ 15900,  0.0003542]     0.9813,     0.9993,     1.0000,     0.2283, 
[ 16000,  0.0003538]     0.9769,     0.9993,     1.0000,     0.2588, 
[ 16100,  0.0003533]     0.9813,     0.9995,     1.0000,     0.2379, 
[ 16200,  0.0003529]     0.9792,     0.9992,     1.0000,     0.2432, 
[ 16300,  0.0003525]     0.9791,     0.9994,     1.0000,     0.2422, 
[ 16400,  0.0003521]     0.9800,     0.9993,     1.0000,     0.2338, 
[ 16500,  0.0003516]     0.9800,     0.9994,     1.0000,     0.2541, 
[ 16600,  0.0003512]     0.9794,     0.9991,     1.0000,     0.2340, 
[ 16700,  0.0003508]     0.9809,     0.9993,     1.0000,     0.2290, 
[ 16800,  0.0003504]     0.9769,     0.9992,     1.0000,     0.2531, 
[ 16900,  0.0003500]     0.9828,     0.9994,     1.0000,     0.2344, 
[ 17000,  0.0003495]     0.9802,     0.9992,     1.0000,     0.2377, 
[ 17100,  0.0003491]     0.9799,     0.9990,     1.0000,     0.2407, 
[ 17200,  0.0003487]     0.9802,     0.9991,     1.0000,     0.2329, 
[ 17300,  0.0003483]     0.9781,     0.9990,     1.0000,     0.2484, 
[ 17400,  0.0003479]     0.9782,     0.9991,     1.0000,     0.2409, 
[ 17500,  0.0003474]     0.9794,     0.9993,     1.0000,     0.2505, 
[ 17600,  0.0003470]     0.9798,     0.9993,     1.0000,     0.2390, 
[ 17700,  0.0003466]     0.9773,     0.9991,     0.9999,     0.2543, 
[ 17800,  0.0003462]     0.9804,     0.9992,     1.0000,     0.2366, 
[ 17900,  0.0003458]     0.9804,     0.9993,     1.0000,     0.2426, 
[ 18000,  0.0003453]     0.9772,     0.9991,     1.0000,     0.2527, 
[ 18100,  0.0003449]     0.9779,     0.9992,     0.9999,     0.2561, 
[ 18200,  0.0003445]     0.9791,     0.9994,     1.0000,     0.2470, 
[ 18300,  0.0003441]     0.9797,     0.9992,     1.0000,     0.2374, 
[ 18400,  0.0003437]     0.9810,     0.9994,     1.0000,     0.2411, 
[ 18500,  0.0003432]     0.9805,     0.9992,     1.0000,     0.2386, 
[ 18600,  0.0003428]     0.9801,     0.9991,     0.9999,     0.2360, 
[ 18700,  0.0003424]     0.9780,     0.9992,     1.0000,     0.2389, 
[ 18800,  0.0003420]     0.9811,     0.9993,     1.0000,     0.2396, 
[ 18900,  0.0003416]     0.9820,     0.9993,     1.0000,     0.2358, 
[ 19000,  0.0003411]     0.9809,     0.9992,     1.0000,     0.2357, 
[ 19100,  0.0003407]     0.9805,     0.9993,     1.0000,     0.2430, 
[ 19200,  0.0003403]     0.9791,     0.9990,     0.9999,     0.2461, 
[ 19300,  0.0003399]     0.9822,     0.9994,     1.0000,     0.2289, 
[ 19400,  0.0003395]     0.9796,     0.9992,     1.0000,     0.2491, 
[ 19500,  0.0003390]     0.9801,     0.9993,     1.0000,     0.2477, 
[ 19600,  0.0003386]     0.9806,     0.9993,     1.0000,     0.2347, 
[ 19700,  0.0003382]     0.9808,     0.9993,     1.0000,     0.2333, 
[ 19800,  0.0003378]     0.9816,     0.9991,     0.9999,     0.2362, 
[ 19900,  0.0003373]     0.9808,     0.9993,     1.0000,     0.2367, 
[ 20000,  0.0003369]     0.9820,     0.9994,     1.0000,     0.2318, 
Testring with 1212 image pairs
Validation simulations: 0.229642, 0.081090
[ 20100,  0.0003365]     0.9802,     0.9994,     1.0000,     0.2337, 
[ 20200,  0.0003361]     0.9795,     0.9993,     1.0000,     0.2519, 
[ 20300,  0.0003357]     0.9815,     0.9992,     1.0000,     0.2312, 
[ 20400,  0.0003352]     0.9816,     0.9993,     1.0000,     0.2339, 
[ 20500,  0.0003348]     0.9798,     0.9991,     1.0000,     0.2417, 
[ 20600,  0.0003344]     0.9814,     0.9991,     1.0000,     0.2389, 
[ 20700,  0.0003340]     0.9812,     0.9994,     1.0000,     0.2344, 
[ 20800,  0.0003336]     0.9823,     0.9992,     1.0000,     0.2292, 
